Timestamp	Places_from_VLOC	Labels_in_tile	Image	Tileset	Key A	Key B	Key C	Key D
2023-07-10 10:50:31		1, 2, 5, 51, 53, 6, 65,  , Addison St, Adelaide Tce, Albert St, Alexandra St, Allen St, Angelo St, Anstey St, Anthony St, Arden St, Arlington Ave, Arundel St, Banksia Tce, Baron-Hay Ct, Barrack St, Beaufort St, Bellevue Tce, Bennett St, Berwick St, Bishops Row, Blamey Pl, Bland St, Bourke St, Bowman St, Braithwaite St, Brandon St, Bremer Promenade, Bright St, Broad St, Bronte St, Brook St, Brookside Ave, Broome St, Burch St, Burt Way, Campbell Ave, Campbell St, Canning Highway, Carey St, Carr St, Cathedral Ave, Charles St, Clarence St, Cliff St, Cliffe St, Clotilde St, Colin Grove, Colin St, Collins St, Constitution St, Coode St, Darley St, Darling St, Darlot Cr, David St, De Vlamingh Ave, Delamere Ave, Douglas Ave, Duchess Way, Dyson St, Eastbrook Tce, Edinburgh St, Elder St, Elizabeth St, Ellam St, Enchantress Way, Erskine Link, Ferry St, Finchaven St, First Ave, Forrest Ave, Forrest St, Fortune St, Fourth Ave, Fraser Ave, Frasers La, Garden St, Garland St, Geoffrey Bolton Avenue, George St, Gibraltar Way, Gladstone Ave, Glyde St, Goderich St, Governors Ave, Gwenyfred Rd, Haig Park Circle, Hale St, Hampden St, Hardy St, Harper Tce, Harvest Tce, Havelock St, Hay St, Hayman Rd, Hazel St, Hensman St, Heppingstone St, Hibernian La, High St, Hill St, Hopetoun St, Horatio St, Hovia Tce, Howard St, Hurlingham Rd, Irwin St, Jameson St, Jubilee St, Judd St, Karoo St, King Edward St, King St, Kings Park Rd, Kwinana Freeway, Labouchere Rd, Lamb St, Lansdowne Rd, Lawler St, Leahy Walk, Leane St, Lord St, Lovekin Dr, Lyall St, Mabel St, Macey St, Malcolm St, Manning Tce, Market St, May Dr, McDonald St, Meadowvale Ave, Melville Pde, Melville Pl, Mends St, Mill Point Cl, Mill Point Rd, Mill St, Milligan St, Milson St, Mitchell Fwy, Monk Ave, Monk St, Moore St, Moreau Pde, Moresby St, Mount St, Mounts Bay Rd, Murray St, Nelson Cr, Nile St, Norbert St, Norfolk St, Norton St, Onslow St, Orchard Way, Oxford St, Parker St, Pennington St, Penny La, Pepper St, Pier St, Pilgrim St, Pitt St, Plain St, Queen St, Ranelagh Cr, Ray St, Rea St, Regal Pl, Renwick St, Richardson St, Ridge St, River View St, Riverside Dr, Rose Ave, Roseberry Ave, Rottnest Express, Royal St, Sailani Av, Salisbury Ave, Sandgate St, Scenic Cr, Scott St, Second Ave, Shaftesbury St, Sherwood Ct, Shilling La, Sixth Ave, South Perth Esplanade, South Tce, Spring St, St Georges Tce, Stirling St, Stone St, Strickland St, Swan St, Swanview Tce, Tate St, Taylor St, Terrace Rd, The Esplanade, Third Ave, Thomas St, Trafalgar Rd, Transperth, Trinity Ave, Vanguard Tce, Victoria Ave, Victoria Sq, Victoria St, View St, Vista St, Wadjuk Way, Walters St, Warrego St, Waterloo Cr, Wattle St, Waverley St, Way Rd, Wellington St, Westbury Rd, Weston Ave, Wickham Pl, Wickham St, William St, Witcomb Pl, Wittenoom St, York St		0X142014	0X14	-0X6CF30000	0X13000006	0X2005000
2023-07-10 10:50:31		5, 61, 64, Aberdare Rd, Ada St, Adelma Rd, Altona St, Ambrose La, Archdeacon St, Arthur St, Austin St, Australia II Dr, Baird Ave, Barcoo Ave, Bedbrook Pl, Bedford St, Betty St, Boronia Ave, Bowman St, Broadway, Broome St, Browne St, Bruce St, Burwood St, Campbell St, Campsie St, Caporn St, Carrington St, Centre St, Charles St, Chester St, Clark St, Clifton St, Clubb Ave, Coleraine St, Colin St, Commercial Rd, Cook St, Coolgardie St, Cooper St, Coventry La, Crawley Ave, Cross St, Croydon St, Cullen St, Cunningham Tce, Cuthbert St, Dalkeith Rd, Darbyshire Dr, Davies Rd, Dawes View, Derby Rd, Doonan Rd, Douglas Ave, Duke St, Edward St, Elizabeth St, Evans St, Everett St, Excelsior St, Fairway, Federal St, Finlayson St, Florence Rd, Forrest Dr, Fortune St, Francis St, Gairdner Dr, Gloster St, Gordon St, Government Rd, Granby Cr, Gray St, Guttmann App, Hackett Dr, Hackett Rd, Hamersley Rd, Hampden La, Hampden Rd, Hardy Rd, Harvey Rd, Henry St, Hensman Rd, Herbert Rd, Heytesbury Rd, Hibbertia La, Hickey Ave, Hilda St, Hillway, Hook Rd, Hopetoun Tce, Hospital Ave, James St, Jenkins Ave, John St, Kanimbla Rd, Kapyong Rd, Karella St, Keightley Rd E, Keightley Rd W, Keightley Road Cn, Kershaw St, King St, Kings Park Ave, Kings Park Rd, Kings Rd, Kingston St, Kingsway, Kinninmont Ave, Kitchener St, Kulunga Grove, Lake Ave, Langham St, Lemnos St, Leura St, Little Gibraltar Rd, Loneragan St, Lonnie St, Louise St, Lovekin Dr, Lupin Hill Grove, Luth Ave, Lyall St, Marita Rd, Marri Walk, Martin Ave, May Dr, Megalong St, Melvista Ave, Meriwa St, Millington Ave, Monash Ave, Morgan St, Mountjoy Rd, Mounts Bay Rd, Muecke Way, Munsie Ave, Murchison St, Myers St, Nagal Pass, Nash St, Nicholl St, Nicholson Rd, Northmore St, Onslow Rd, Orton Rd, Parallel Rd, Park Ave, Park Rd, Parkway, Poole Ave, Portland St, Princess Rd, Proclamation St, Quadrangle Pl, Quintilian Rd, Railway Rd, Rankin Rd, Rawson St, Redfern St, Robinson St, Rokeby Rd, Rosalie St, Rottnest Express, Rupert St, Sadka La, Sadlier St, Salisbury St, Samichon Rd, Saw Ave, Selby St, Seymour Ave, Smyth Rd, Stanley St, Stanmore St, Stirling Highway, Stubbs Tce, Sutcliffe St, Tareena St, The Avenue, Thomas St, Thorburn Way, Townshend Rd, Troy Tce, Tyrell St, Union St, Verdun St, View St, Viewway, Vincent St, Violet Grove, Waverley St, Waylen Rd, Webster St, Weld St, William St, Williams Rd, Wingfield Ave, Winthrop Ave, Yilgarn St		0X142014	0X14	-0X6D330000	0X13000006	0X2005000
2023-07-10 10:50:31		Bentley, Burswood, Canning River, Carlisle, Como, East Perth, East Victoria Park, Heirisson Island, Karawara, Kensington, Lathlain, Manning, Perth, Rivervale, Salter Point, South Perth, St James, Swan River, Victoria Park, Waterford, Wilson		0X12014	0X14	0X498C0000	0X9800003	0X2000400
2023-07-10 10:50:31		Churchlands, City Beach, Daglish, Doubleview, Floreat, Glendalough, Herdsman, Herdsman Lake, Innaloo, Jackadder Lake, Jolimont, Joondanna, Lake Monger, Osborne Park, Scarborough, Stirling, Tuart Hill, Wembley, Wembley Downs, West Leederville, Woodlands		0X12014	0X14	0X494C0000	0X97F0003	0X2000400
2023-07-10 10:50:31		Applecross, Ardross, Claremont, Cottesloe, Crawley, Dalkeith, Freshwater Bay, Karrakatta, Kings Park, Lake Claremont, Lucky Bay, Matilda Bay, Mosman Bay, Mosman Park, Mount Claremont, Nedlands, Peppermint Grove, Shenton Park, Subiaco, Swanbourne, Waylen Bay		0X12014	0X14	0X494C0000	0X9800003	0X2000400
2023-07-10 10:50:31		Bayswater, Bedford, Coolbinia, Embleton, Highgate, Inglewood, Lake Brearley, Lake Bungana, Leederville, Maylands, Menora, Morley, Mount Hawthorn, Mount Lawley, Nollamara, North Perth, Northbridge, Swan River, West Perth, Yokine		0X12014	0X14	0X498C0000	0X97F0003	0X2000400
2023-07-10 10:50:31				0X482015	-0X7BE272EB	0X1D3	0X120000	
2023-07-10 10:50:31				0X482015	-0X7BE332EB	0X1D3	0X120000	
2023-07-10 10:50:31				0XB2014	0X14	-0X6D330000	0X13000006	0X2002C00
2023-07-10 10:50:31				0XB2014	0X14	-0X6CF30000	0X12FF0006	0X2002C00
2023-07-10 10:50:31				0XB2014	0X14	-0X6D330000	0X12FF0006	0X2002C00
2023-07-10 10:50:31				0XB2014	0X14	-0X6CF30000	0X13000006	0X2002C00
2023-07-10 10:50:31		Richardson Park, South Perth Foreshore, Apple Perth City, BP, C Restaurant, City of South Perth, City of South Perth Historical Society, East Perth Cemeteries, Elizabeth Quay, Ernest Johnson Reserve, Gloucester Park, Hyatt Regency, John Oldham Park, Langley Park, Milky Lane, Mister Walker, Old Mill, Ozone Reserve, Perth Convention and Exhibition Centre, Perth Zoo, Point Fraser, Royal Perth Golf Club, Royal Perth Hospital, The Meat & Wine Co, Trinity College, WA Cricket, Wellington Square		0XD2014	0X14	-0X6CF30000	0X13000006	0X2003400
2023-07-10 10:50:31		Hamer Park, 2 Fat Indians, Ampol, Art Gallery of Western Australia, BP, Barracks Arch, Brika, Charles Veryard Reserve, DoubleTree by Hilton Perth Northbridge, East Perth, Edith Cowan University - Mount Lawley Campus, Forrest Park Croquet, Great Southern Hotel, HBF Park, Hyde Park, Inglewood Oval, Leederville Oval, McDonald's, Mount Lawley Senior High School, Parliament House, Perth, Puma Energy, RAC Arena, Robertson Park, Sonic Charge, The Beaufort, Tony Roma's, United, WA Museum Boola Bardip, Watertown Brand Outlet Centre		0XD2014	0X14	-0X6CF30000	0X12FF0006	0X2003400
2023-07-10 10:50:31		ANZAC Cottage, Cliff Sadlier VC Memorial Park, Ampol, BP, Britannia Road Reserve, Bunnings Warehouse, Chargefox, Gold Netball Centre, Henderson Park, Herdsman Lake Regional Park, Holiday Inn West Perth, King Edward Memorial Hospital, Lake Monger Reserve, Leederville Town Hall, Maurice Hamer Park, Mueller Park, Pat Goodridge Park, Perth Modern School, Shell, Six Senses Thai Restaurant, Squires Loft , St John of God Subiaco Hospital, Subiaco, The Herdsman Market, The Woodpeckers		0XD2014	0X14	-0X6D330000	0X12FF0006	0X2003400
2023-07-10 10:50:31		J H Abrahams Reserve, Rosalie Park, Ampol, BP, Broadway Fair Shopping Centre, Chez Jean-Claude Patisserie, Hollywood Private Hospital, Karrakatta Cemetery, Kings Park Motel, Kings Park and Botanic Garden, Matilda Bay Reserve, May Drive Parkland, Next Gen Health & Lifestyle Clubs, Rio Tinto Naturescape Kings Park, Shenton College, Shenton Park, Sir Charles Gairdner Hospital, University of Western Australia - Car Park 3, Vibe Petroleum, Zamia Cafe		0XD2014	0X14	-0X6D330000	0X13000006	0X2003400
2023-07-10 10:50:31		1, 2, B, Basement, Level 1, Level 2, Westfield Innaloo, Westfield Whitford City, Innaloo, Whitford City, Big W, Coles, Hungry Jack's, Kmart, McDonald's, Target, Westfield Innaloo, Westfield Whitford City, Whitfords Dental Centre, Woolworths		0X1E2014	0X14	-0X2DB60000	0X25F0000	0X2007800
